# Geodesic pattern 24 class 2 npts 17282 area_per_point= 2.3870 
# From geodesic_tiling_pattern_npts17282.txt
# http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# As adopted by BLISS and DeCALS
# RA            DEC
278.333557    7.063717
276.900151    6.196732
275.485080    5.323540
274.087935    4.444980
272.708311    3.561880
271.345802    2.675053
270.000000    1.785290
268.670497    0.893359
295.047899   14.319735
293.416549   13.560789
291.806429   12.787515
290.217348   12.000640
288.649064   11.200911
287.101294   10.389097
285.573726    9.565983
284.066018    8.732369
282.577815    7.889070
281.108748    7.036909
279.658443    6.176715
278.226522    5.309324
276.812607    4.435569
275.416321    3.556280
274.037291    2.672280
272.675142    1.784376
271.329503    0.893359
296.315811   13.436819
294.690830   12.677110
293.086502   11.903282
291.502654   11.116001
289.939065   10.315963
288.395477    9.503888
286.871597    8.680519
285.367111    7.846621
283.881688    7.002976
282.414986    6.150380
280.966659    5.289643
279.536356    4.421580
278.123731    3.547013
276.728436    2.666762
275.350129    1.781642
273.988471    0.892458
295.948312   11.797044
294.349819   11.022253
292.771265   10.234179
291.212446    9.433465
289.673122    8.620779
288.153022    7.796825
286.651855    6.962326
285.169312    6.118035
283.705078    5.264720
282.258831    4.403168
280.830249    3.534179
279.419013    2.658558
278.024807    1.777116
276.647320    0.890663
297.189891   10.921049
295.597248   10.144912
294.024021    9.355684
292.470017    8.553947
290.935013    7.740324
289.418758    6.915469
287.920977    6.080072
286.441386    5.234849
284.979692    4.380543
283.535596    3.517917
282.108805    2.647754
280.699027    1.770845
279.305974    0.887993
296.829660    9.271685
295.261766    8.480966
293.712598    7.677887
292.181945    6.863018
290.669569    6.036970
289.175216    5.200393
287.698620    4.353969
286.239508    3.498413
284.797606    2.634467
283.372644    1.762894
281.964359    0.884475
298.047925    8.402935
296.485350    7.610416
294.941015    6.805701
293.414717    5.989305
291.906233    5.161793
290.415323    4.323773
288.941737    3.475897
287.485222    2.618850
286.045526    1.753350
284.622403    0.880144
297.695630    6.744370
296.156102    5.937752
294.634144    5.119573
293.129540    4.290349
291.642063    3.450647
290.171477    2.601085
288.717548    1.742320
287.280042    0.875049
298.893466    5.883102
297.358704    5.074348
295.841049    4.254157
294.340292    3.422997
292.856216    2.581397
291.388598    1.729936
289.937217    0.869246
298.549674    4.215741
297.036269    3.393339
295.539308    2.560049
294.058581    1.716356
292.593875    0.862805
299.729875    3.362133
298.220652    2.537353
296.727421    1.701765
295.249974    0.855810
299.395061    1.686383
297.905480    0.848358
300.560372    0.840566
 87.445887   57.814834
 84.944294   57.293563
 82.557768   58.437786
 84.817379   55.586199
 82.499197   56.719951
 80.068745   57.814650
 77.519726   58.867306
 82.471620   55.009799
 80.113789   56.095344
 77.649611   57.140074
 75.074318   58.141079
 72.383719   59.095215
 82.471726   53.307635
 80.179068   54.384263
 77.790502   55.421177
 75.302183   56.415779
 72.710760   57.365277
 70.013600   58.266707
 67.209041   59.116959
 80.262806   52.681676
 77.941937   53.710838
 75.531048   54.698954
 73.027462   55.643529
 70.429107   56.541922
 67.734708   57.391373
 64.944009   58.189040
 62.057993   58.932045
 80.363493   50.987888
 78.103483   52.009314
 75.761851   52.990844
 73.336472   53.930231
 70.825726   54.825111
 68.228661   55.673020
 65.545157   56.471423
 62.776104   57.217756
 59.923575   57.909471
 56.990980   58.544095
 78.274731   50.316898
 75.995304   51.291713
 73.639880   52.225657
 71.207214   53.116598
 68.696617   53.962320
 66.108093   54.760554
 63.442475   55.509003
 60.701562   56.205383
 57.888243   56.847473
 55.006599   57.433160
 52.061970   57.960503
 78.455303   48.633922
 76.231948   49.601857
 73.939355   50.530096
 71.576587   51.416700
 69.143176   52.259665
 66.639234   53.056944
 64.065560   53.806469
 61.423749   54.506188
 58.716292   55.154094
 55.946661   55.748276
 53.119365   56.286963
 50.239976   56.768573
 47.315119   57.191767
 76.472197   47.921607
 74.236238   48.843862
 71.936290   49.725744
 69.572072   50.565427
 67.143790   51.361053
 64.652223   52.110751
 62.098812   52.812663
 59.485740   53.464975
 56.816004   54.065951
 54.093460   54.613974
 51.322848   55.107585
 48.509794   55.545528
 45.660764   55.926789
 42.782985   56.250641
 76.716369   46.251328
 74.531615   47.167291
 72.288322   48.044066
 69.986365   48.879973
 67.626030   49.673313
 65.208087   50.422380
 62.733858   51.125485
 60.205287   51.780980
 57.624992   52.387284
 54.996312   52.942916
 52.323325   53.446533
 49.610855   53.896962
 46.864442   54.293235
 44.090288   54.634627
 41.295171   54.920681
 38.486335   55.151233
 74.826373   45.500753
 72.634328   46.372023
 70.388578   47.203673
 68.089479   47.994134
 65.737795   48.741843
 63.334758   49.445252
 60.882120   50.102855
 58.382197   50.713207
 55.837913   51.274950
 53.252812   51.786846
 50.631071   52.247800
 47.977477   52.656896
 45.297388   53.013425
 42.596674   53.316907
 39.881628   53.567118
 37.158863   53.764105
 34.435187   53.908196
 75.121248   43.844643
 72.975678   44.709991
 70.780812   45.536904
 68.537069   46.323923
 66.245210   47.069598
 63.906394   47.772506
 61.522218   48.431259
 59.094757   49.044529
 56.626595   49.611069
 54.120844   50.129732
 51.581150   50.599500
 49.011685   51.019509
 46.417112   51.389070
 43.802546   51.707699
 41.173482   51.975130
 38.535718   52.191336
 35.895255   52.356534
 33.258192   52.471198
 30.630614   52.536048
 73.313516   43.058370
 71.164830   43.880058
 68.971260   44.663082
 66.733570   45.406088
 64.452857   46.107749
 62.130594   46.766784
 59.768656   47.381963
 57.369352   47.952133
 54.935436   48.476230
 52.470120   48.953306
 49.977064   49.382546
 47.460358   49.763290
 44.924484   50.095054
 42.374266   50.377548
 39.814811   50.610689
 37.251424   50.794612
 34.689529   50.929679
 32.134572   51.016476
 29.591931   51.055810
 27.066817   51.048697
 73.648814   41.417582
 71.542121   42.233544
 69.394131   43.012023
 67.205607   43.751743
 64.977599   44.451460
 62.711475   45.109976
 60.408945   45.726147
 58.072089   46.298899
 55.703367   46.827242
 53.305628   47.310289
 50.882110   47.747272
 48.436418   48.137560
 45.972507   48.480678
 43.494634   48.776318
 41.007315   49.024360
 38.515258   49.224875
 36.023297   49.378136
 33.536315   49.484619
 31.059164   49.544998
 28.596588   49.560145
 26.153145   49.531112
 23.733141   49.459118
 71.913953   40.597783
 69.807447   41.371164
 67.663643   42.106995
 65.483550   42.804099
 63.268448   43.461347
 61.019910   44.077665
 58.739823   44.652045
 56.430400   45.183563
 54.094190   45.671383
 51.734072   46.114781
 49.353249   46.513153
 46.955226   46.866035
 44.543781   47.173113
 42.122925   47.434236
 39.696850   47.649429
 37.269878   47.818892
 34.846393   47.943011
 32.430779   48.022354
 30.027351   48.057667
 27.640288   48.049865
 25.273574   48.000020
 22.930941   47.909346
 20.615824   47.779185
 72.281418   38.973215
 70.212724   39.740932
 68.109666   40.472275
 65.973215   41.166118
 63.804578   41.821385
 61.605210   42.437060
 59.376836   43.012192
 57.121462   43.545905
 54.841379   44.037414
 52.539168   44.486029
 50.217688   44.891174
 47.880064   45.252396
 45.529665   45.569378
 43.170066   45.841950
 40.805019   46.070095
 38.438395   46.253961
 36.074141   46.393858
 33.716222   46.490265
 31.368563   46.543821
 29.034995   46.555326
 26.719195   46.525726
 24.424644   46.456102
 22.154575   46.347656
 19.911942   46.201693
 17.699386   46.019605
 70.611272   38.121765
 68.545387   38.848018
 66.448749   39.537962
 64.322497   40.190563
 62.167988   40.804847
 59.986808   41.379910
 57.780783   41.914918
 55.551990   42.409122
 53.302752   42.861867
 51.035637   43.272598
 48.753445   43.640873
 46.459193   43.966377
 44.156084   44.248921
 41.847483   44.488462
 39.536873   44.685099
 37.227813   44.839083
 34.923897   44.950817
 32.628699   45.020853
 30.345727   45.049889
 28.078376   45.038763
 25.829879   44.988440
 23.603273   44.900001
 21.401356   44.774630
 19.226667   44.613596
 17.081455   44.418235
 14.967673   44.189936
 71.004227   36.514109
 68.972292   37.234664
 66.912016   37.920076
 64.824482   38.569341
 62.710959   39.181519
 60.572913   39.755737
 58.412019   40.291197
 56.230166   40.787181
 54.029458   41.243057
 51.812211   41.658290
 49.580948   42.032450
 47.338381   42.365219
 45.087392   42.656398
 42.831011   42.905919
 40.572379   43.113844
 38.314717   43.280373
 36.061285   43.405846
 33.815343   43.490739
 31.580107   43.535666
 29.358705   43.541369
 27.154143   43.508712
 24.969259   43.438670
 22.806700   43.332318
 20.668886   43.190818
 18.557992   43.015398
 16.475930   42.807344
 14.424343   42.567979
 12.404596   42.298645
 69.391678   35.632653
 67.364640   36.312901
 65.312510   36.958173
 63.236478   37.567551
 61.137908   38.140186
 59.018340   38.675304
 56.879502   39.172211
 54.723308   39.630294
 52.551858   40.049033
 50.367433   40.428005
 48.172482   40.766892
 45.969610   41.065485
 43.761550   41.323695
 41.551147   41.541553
 39.341322   41.719217
 37.135041   41.856972
 34.935280   41.955230
 32.744988   42.014530
 30.567053   42.035533
 28.404261   42.019013
 26.259268   41.965854
 24.134564   41.877033
 22.032450   41.753613
 19.955015   41.596729
 17.904120   41.407571
 15.881383   41.187374
 13.888177   40.937396
 11.925626   40.658912
  9.994606   40.353193
 69.804685   34.042426
 67.808046   34.716878
 65.788312   35.357506
 63.746605   35.963406
 61.684197   36.533745
 59.602511   37.067766
 57.503134   37.564789
 55.387814   38.024216
 53.258463   38.445536
 51.117151   38.828331
 48.966101   39.172280
 46.807670   39.477168
 44.644338   39.742884
 42.478685   39.969433
 40.313368   40.156937
 38.151091   40.305632
 35.994576   40.415878
 33.846533   40.488147
 31.709625   40.523028
 29.586439   40.521219
 27.479454   40.483520
 25.391011   40.410822
 23.323292   40.304101
 21.278294   40.164404
 19.257816   39.992837
 17.263442   39.790551
 15.296535   39.558730
 13.358234   39.298576
 11.449451   39.011295
  9.570878   38.698089
  7.722994   38.360135
 68.243490   33.132438
 66.253409   33.767777
 64.243146   34.369535
 62.213887   34.936888
 60.166953   35.469087
 58.103807   35.965460
 56.026051   36.425418
 53.935432   36.848454
 51.833836   37.234152
 49.723284   37.582188
 47.605920   37.892335
 45.483999   38.164467
 43.359868   38.398564
 41.235951   38.594714
 39.114717   38.753114
 36.998662   38.874073
 34.890279   38.958009
 32.792026   39.005447
 30.706307   39.017016
 28.635433   38.993440
 26.581606   38.935536
 24.546888   38.844201
 22.533185   38.720403
 20.542227   38.565169
 18.575556   38.379576
 16.634514   38.164735
 14.720242   37.921783
 12.833672   37.651866
 10.975533   37.356130
  9.146354   37.035708
  7.346472   36.691713
  5.576043   36.325221
 68.672089   31.560009
 66.709150   32.189416
 64.727695   32.786378
 62.728836   33.350071
 60.713800   33.879747
 58.683939   34.374738
 56.640727   34.834456
 54.585764   35.258395
 52.520774   35.646136
 50.447601   35.997349
 48.368199   36.311795
 46.284626   36.589333
 44.199024   36.829920
 42.113606   37.033613
 40.030635   37.200574
 37.952403   37.331068
 35.881205   37.425461
 33.819317   37.484224
 31.768969   37.507923
 29.732322   37.497218
 27.711442   37.452856
 25.708278   37.375662
 23.724643   37.266533
 21.762199   37.126425
 19.822438   36.956347
 17.906675   36.757342
 16.016042   36.530485
 14.151480   36.276865
 12.313743   35.997577
 10.503397   35.693709
  8.720828   35.366335
  6.966248   35.016504
  5.239705   34.645230
  3.541094   34.253489
 67.156736   30.622837
 65.201670   31.214359
 63.230690   31.773733
 61.244939   32.300209
 59.245667   32.793114
 57.234233   33.251857
 55.212108   33.675928
 53.180872   34.064903
 51.142210   34.418440
 49.097911   34.736291
 47.049854   35.018296
 45.000000   35.264390
 42.950376   35.474603
 40.903059   35.649062
 38.860157   35.787994
 36.823789   35.891720
 34.796064   35.960660
 32.779054   35.995323
 30.774778   35.996312
 28.785176   35.964310
 26.812091   35.900080
 24.857245   35.804451
 22.922229   35.678316
 21.008485   35.522617
 19.117296   35.338339
 17.249776   35.126497
 15.406868   34.888126
 13.589341   34.624271
 11.797788   34.335979
 10.032632   34.024285
  8.294133   33.690206
  6.582390   33.334735
  4.897356   32.958830
  3.238842   32.563410
  1.606534   32.149350
 67.597242   29.068441
 65.666336   29.653885
 63.720915   30.208296
 61.762045   30.730912
 59.790886   31.221053
 57.808692   31.678117
 55.816815   32.101588
 53.816708   32.491030
 51.809917   32.846091
 49.798078   33.166507
 47.782916   33.452102
 45.766227   33.702787
 43.749872   33.918566
 41.735762   34.099536
 39.725840   34.245886
 37.722065   34.357896
 35.726393   34.435939
 33.740754   34.480477
 31.767036   34.492056
 29.807062   34.471303
 27.862572   34.418922
 25.935203   34.335683
 24.026477   34.222419
 22.137783   34.080012
 20.270369   33.909391
 18.425329   33.711514
 16.603600   33.487367
 14.805958   33.237949
 13.033017   32.964261
 11.285229   32.667305
  9.562890   32.348066
  7.866145   32.007512
  6.194993   31.646582
  4.549300   31.266185
 66.122831   28.105343
 64.200826   28.654160
 62.266620   29.172276
 60.321290   29.658995
 58.365994   30.113706
 56.401980   30.535877
 54.430582   30.925060
 52.453220   31.280888
 50.471399   31.603081
 48.486698   31.891442
 46.500770   32.145862
 44.515327   32.366318
 42.532129   32.552876
 40.552971   32.705692
 38.579667   32.825007
 36.614034   32.911152
 34.657873   32.964542
 32.712951   32.985675
 30.780982   32.975125
 28.863610   32.933542
 26.962393   32.861641
 25.078784   32.760200
 23.214122   32.630046
 21.369616   32.472052
 19.546337   32.287129
 17.745214   32.076211
 15.967025   31.840252
 14.212396   31.580215
 12.481803   31.297063
 10.775571   30.991753
  9.093884   30.665224
  7.436783   30.318399
 66.572181   26.569095
 64.671604   27.111702
 62.760010   27.624694
 60.838395   28.107358
 58.907834   28.559066
 56.969475   28.979269
 55.024547   29.367501
 53.074356   29.723380
 51.120284   30.046605
 49.163784   30.336960
 47.206378   30.594311
 45.249642   30.818611
 43.295202   31.009895
 41.344718   31.168287
 39.399875   31.293992
 37.462361   31.387302
 35.533860   31.448588
 33.616028   31.478302
 31.710478   31.476971
 29.818767   31.445195
 27.942375   31.383638
 26.082693   31.293024
 24.241007   31.174132
 22.418491   31.027783
 20.616192   30.854838
 18.835024   30.656188
 17.075765   30.432742
 15.339050   30.185423
 13.625372   29.915160
 11.935084   29.622877
 10.268398   29.309490
 65.134321   25.581269
 63.243429   26.088533
 61.343569   26.566530
 59.435734   27.014610
 57.520983   27.432205
 55.600448   27.818829
 53.675329   28.174080
 51.746899   28.497634
 49.816495   28.789254
 47.885520   29.048783
 45.955428   29.276144
 44.027723   29.471348
 42.103943   29.634484
 40.185653   29.765723
 38.274430   29.865320
 36.371846   29.933606
 34.479457   29.970990
 32.598784   29.977954
 30.731302   29.955051
 28.878418   29.902898
 27.041465   29.822170
 25.221680   29.713598
 23.420200   29.577956
 21.638048   29.416059
 19.876123   29.228752
 18.135200   29.016904
 16.415919   28.781401
 14.718788   28.523134
 13.044181   28.242997
 65.589953   24.063178
 63.717981   24.564129
 61.838049   25.036869
 59.951070   25.480722
 58.058022   25.895097
 56.159945   26.279487
 54.257946   26.633464
 52.353193   26.956683
 50.446921   27.248882
 48.540421   27.509878
 46.635038   27.739570
 44.732165   27.937936
 42.833229   28.105037
 40.939688   28.241010
 39.053013   28.346074
 37.174677   28.420521
 35.306145   28.464720
 33.448852   28.479112
 31.604197   28.464204
 29.773522   28.420570
 27.958102   28.348839
 26.159131   28.249695
 24.377709   28.123870
 22.614834   27.972132
 20.871393   27.795286
 19.148153   27.594160
 17.445760   27.369600
 15.764733   27.122466
 64.184674   23.051782
 62.322960   23.518697
 60.455092   23.957750
 58.581968   24.368323
 56.704546   24.749881
 54.823841   25.101974
 52.940930   25.424230
 51.056950   25.716361
 49.173093   25.978158
 47.290602   26.209492
 45.410769   26.410313
 43.534920   26.580650
 41.664414   26.720608
 39.800627   26.830371
 37.944943   26.910194
 36.098740   26.960410
 34.263377   26.981416
 32.440183   26.973681
 30.630438   26.937734
 28.835366   26.874163
 27.056117   26.783607
 25.293759   26.666756
 23.549267   26.524336
 21.823513   26.357111
 20.117258   26.165869
 18.431152   25.951422
 64.644431   21.551752
 62.799331   22.012301
 60.948937   22.446006
 59.094072   22.852221
 57.235615   23.230384
 55.374497   23.580014
 53.511709   23.900714
 51.648296   24.192169
 49.785360   24.454141
 47.924052   24.686473
 46.065567   24.889086
 44.211143   25.061977
 42.362046   25.205221
 40.519566   25.318966
 38.685004   25.403434
 36.859661   25.458918
 35.044826   25.485780
 33.241761   25.484447
 31.451692   25.455409
 29.675794   25.399212
 27.915179   25.316455
 26.170884   25.207784
 24.443861   25.073888
 22.734970   24.915489
 21.044966   24.733340
 63.268108   20.517926
 61.433650   20.945764
 59.595480   21.347095
 57.754401   21.721326
 55.911267   22.067949
 54.066985   22.386537
 52.222519   22.676744
 50.378884   22.938304
 48.537144   23.171031
 46.698410   23.374816
 44.863834   23.549626
 43.034601   23.695503
 41.211919   23.812562
 39.397015   23.900992
 37.591118   23.961049
 35.795453   23.993059
 34.011222   23.997411
 32.239602   23.974554
 30.481723   23.924998
 28.738660   23.849300
 27.011423   23.748068
 25.300944   23.621950
 23.608069   23.471632
 63.730166   19.035770
 61.910193   19.457250
 60.087244   19.853202
 58.262050   20.223000
 56.435389   20.566104
 54.608093   20.882055
 52.781044   21.170479
 50.955180   21.431080
 49.131483   21.663640
 47.310987   21.868021
 45.494763   22.044158
 43.683921   22.192062
 41.879597   22.311815
 40.082946   22.403573
 38.295135   22.467557
 36.517326   22.504057
 34.750672   22.513425
 32.996299   22.496075
 31.255300   22.452476
 29.528717   22.383150
 27.817533   22.288664
 26.122665   22.169631
 62.379454   17.980647
 60.570334   18.370755
 58.759615   18.735650
 56.948002   19.074756
 55.136254   19.387584
 53.325179   19.673728
 51.515638   19.932859
 49.708541   20.164730
 47.904845   20.369171
 46.105551   20.546086
 44.311696   20.695455
 42.524350   20.817329
 40.744604   20.911828
 38.973565   20.979141
 37.212343   21.019523
 35.462040   21.033292
 33.723742   21.020823
 31.998503   20.982551
 30.287338   20.918959
 28.591208   20.830579
 62.842262   16.516087
 61.045652   16.899920
 59.248072   17.259473
 57.450158   17.594139
 55.652597   17.903392
 53.856128   18.186793
 52.061539   18.443983
 50.269669   18.674683
 48.481407   18.878689
 46.697685   19.055877
 44.919476   19.206194
 43.147786   19.329658
 41.383649   19.426358
 39.628117   19.496451
 37.882250   19.540156
 36.147107   19.557757
 34.423735   19.549596
 32.713156   19.516070
 31.016360   19.457627
 61.514036   15.440808
 59.728328   15.794619
 57.942833   16.124435
 56.158169   16.429697
 54.375006   16.709932
 52.594064   16.964748
 50.816116   17.193831
 49.041985   17.396950
 47.272539   17.573947
 45.508690   17.724736
 43.751388   17.849306
 42.001611   17.947714
 40.260362   18.020083
 38.528656   18.066600
 36.807512   18.087515
 35.097942   18.083136
 33.400941   18.053827
 61.976272   13.993483
 60.201230   14.341182
 58.426936   14.665776
 56.653942   14.966668
 54.882848   15.243350
 53.114311   15.495395
 51.349040   15.722459
 49.587795   15.924277
 47.831384   16.100659
 46.080663   16.251490
 44.336526   16.376726
 42.599904   16.476391
 40.871753   16.550579
 39.153047   16.599444
 37.444769   16.623204
 35.747901   16.622132
 60.667574   12.899205
 58.903322   13.218239
 57.140825   13.514419
 55.380622   13.787198
 53.623304   14.036116
 51.869519   14.260796
 50.119967   14.460940
 48.375400   14.636326
 46.636621   14.786808
 44.904473   14.912312
 43.179840   15.012831
 41.463637   15.088427
 39.756801   15.139222
 38.060282   15.165404
 61.128108   11.468674
 59.372790   11.781850
 57.619674   12.073011
 55.869235   12.341575
 54.122002   12.587048
 52.378562   12.809018
 50.639559   13.007154
 48.905692   13.181203
 47.177711   13.330989
 45.456413   13.456406
 43.742640   13.557417
 42.037267   13.634054
 40.341198   13.686409
 59.836098   10.356575
 58.091295   10.642449
 56.349541   10.906525
 54.611306   11.148272
 52.877117   11.367244
 51.147563   11.563078
 49.423292   11.735490
 47.705005   11.884273
 45.993456   12.009289
 44.289445   12.110475
 42.593814   12.187829
 60.293966    8.942327
 58.556453    9.222684
 56.822351    9.482035
 55.092070    9.719813
 53.366080    9.935539
 51.644916   10.128816
 49.929176   10.299329
 48.219514   10.446841
 46.516644   10.571186
 44.821328   10.672269
 59.015875    7.813609
 57.288434    8.068036
 55.565105    8.301641
 53.846301    8.513908
 52.132505    8.704411
 50.424265    8.872804
 48.722193    9.018817
 47.026961    9.142258
 59.470258    6.415065
 57.748527    6.664405
 56.031186    6.893668
 54.318593    7.102304
 52.611178    7.289853
 50.909440    7.455939
 49.213950    7.600265
 58.203338    5.270964
 56.491059    5.495753
 54.783735    5.700619
 53.081745    5.885072
 51.385541    6.048704
 58.653548    3.887481
 56.945440    4.107700
 55.242478    4.308695
 53.544989    4.489943
 57.395027    2.729263
 55.695553    2.926319
 57.840501    1.360144
 90.000000  -56.852371
 90.000000  -55.412694
 92.685463  -54.669187
 87.314537  -54.669187
 90.000000  -53.963043
 92.591932  -53.215783
 95.092183  -52.431431
 87.408068  -53.215783
 90.000000  -52.503010
 92.505118  -51.751717
 94.925230  -50.965651
 97.262671  -50.148372
 84.907817  -52.431431
 87.494882  -51.751717
 90.000000  -51.032236
 92.424354  -50.276659
 94.769704  -49.488485
 97.038243  -48.671036
 99.232483  -47.827465
 85.074770  -50.965651
 87.575646  -50.276659
 90.000000  -49.550409
 92.349061  -48.790331
 94.624535  -47.999695
 96.828486  -47.181610
 98.963241  -46.339027
101.031306  -45.474746
 82.737329  -50.148372
 85.230296  -49.488485
 87.650939  -48.790331
 90.000000  -48.057266
 92.278732  -47.292501
 94.488784  -46.499094
 96.632103  -45.679957
 98.710852  -44.837857
100.727339  -43.975419
102.683958  -43.095140
 82.961757  -48.671036
 85.375465  -47.999695
 87.721268  -47.292501
 90.000000  -46.552595
 92.212923  -45.782986
 94.361627  -44.986539
 96.447951  -44.165983
 98.473909  -43.323914
100.441636  -42.462799
102.353336  -41.584984
104.211244  -40.692700
 80.767517  -47.827465
 83.171514  -47.181610
 85.511216  -46.499094
 87.787077  -45.782986
 90.000000  -45.036233
 92.151241  -44.261653
 94.242333  -43.461935
 96.275012  -42.639638
 98.251161  -41.797201
100.172758  -40.936942
102.041838  -40.061069
103.860459  -39.171685
105.630680  -38.270790
 81.036759  -46.339027
 83.367897  -45.679957
 85.638373  -44.986539
 87.848759  -44.261653
 90.000000  -43.508065
 92.093341  -42.728417
 94.130255  -41.925233
 96.112384  -41.100917
 98.041491  -40.257760
 99.919414  -39.397943
101.748038  -38.523546
103.529263  -37.636550
105.264986  -36.738843
106.957085  -35.832226
 78.968694  -45.474746
 81.289148  -44.837857
 83.552049  -44.165983
 85.757667  -43.461935
 87.906659  -42.728417
 90.000000  -41.968025
 92.038914  -41.183239
 94.024816  -40.376429
 95.959260  -39.549855
 97.843898  -38.705670
 99.680446  -37.845931
101.470650  -36.972595
103.216271  -36.087531
104.919063  -35.192521
106.580761  -34.289266
108.203073  -33.379385
 79.272661  -43.975419
 81.526091  -43.323914
 83.724988  -42.639638
 85.869745  -41.925233
 87.961086  -41.183239
 90.000000  -40.416092
 91.987686  -39.626124
 93.925501  -38.815560
 95.814916  -37.986526
 97.657485  -37.141050
 99.454808  -36.281067
101.208511  -35.408425
102.920228  -34.524887
104.591586  -33.632136
106.224190  -32.731778
107.819625  -31.825345
109.379441  -30.914291
 77.316042  -43.095140
 79.558364  -42.462799
 81.748839  -41.797201
 83.887616  -41.100917
 85.975184  -40.376429
 88.012314  -39.626124
 90.000000  -38.852290
 91.939411  -38.057118
 93.831847  -37.242702
 95.678704  -36.411041
 97.481442  -35.564047
 99.241557  -34.703542
100.960568  -33.831272
102.639994  -32.948901
104.281345  -32.058019
105.886115  -31.160145
107.455773  -30.256725
108.991763  -29.349135
110.495498  -28.438682
 77.646664  -41.584984
 79.827242  -40.936942
 81.958509  -40.257760
 84.040740  -39.549855
 86.074499  -38.815560
 88.060589  -38.057118
 90.000000  -37.276681
 91.893868  -36.476307
 93.743440  -35.657967
 95.550038  -34.823544
 97.315036  -33.974839
 99.039838  -33.113574
100.725862  -32.241394
102.374525  -31.359874
103.987234  -30.470517
105.565379  -29.574759
107.110329  -28.673966
108.623428  -27.769442
110.105996  -26.862420
111.559323  -25.954065
 75.788756  -40.692700
 77.958162  -40.061069
 80.080586  -39.397943
 82.156102  -38.705670
 84.185084  -37.986526
 86.168153  -37.242702
 88.106132  -36.476307
 90.000000  -35.689363
 91.850860  -34.883809
 93.659905  -34.061498
 95.428387  -33.224205
 97.157604  -32.373631
 98.848873  -31.511399
100.503520  -30.639067
102.122871  -29.758122
103.708238  -28.869986
105.260919  -27.976019
106.782191  -27.077514
108.273312  -26.175701
109.735514  -25.271747
111.170007  -24.366753
112.577983  -23.461751
 76.139541  -39.171685
 78.251962  -38.523546
 80.319554  -37.845931
 82.342515  -37.141050
 84.321296  -36.411041
 86.256560  -35.657967
 88.149140  -34.883809
 90.000000  -34.090469
 91.810207  -33.279771
 93.580901  -32.453464
 95.313272  -31.613221
 97.008543  -30.760645
 98.667952  -29.897275
100.292744  -29.024580
101.884158  -28.143970
103.443423  -27.256791
104.971753  -26.364329
106.470343  -25.467810
107.940371  -24.568398
109.382992  -23.667194
110.799344  -22.765238
112.190547  -21.863504
113.557703  -20.962897
 74.369320  -38.270790
 76.470737  -37.636550
 78.529350  -36.972595
 80.545192  -36.281067
 82.518558  -35.564047
 84.449962  -34.823544
 86.340095  -34.061498
 88.189793  -33.279771
 90.000000  -32.480156
 91.771747  -31.664368
 93.506122  -30.834057
 95.204255  -29.990803
 96.867302  -29.136122
 98.496428  -28.271467
100.092801  -27.398232
101.657584  -26.517749
103.191929  -25.631296
104.696973  -24.740091
106.173839  -23.845295
107.623631  -22.948009
109.047437  -22.049276
110.446330  -21.150077
111.821364  -20.251328
113.173583  -19.353883
114.504017  -18.458529
 74.735014  -36.738843
 76.783729  -36.087531
 78.791489  -35.408425
 80.758443  -34.703542
 82.684964  -33.974839
 84.571613  -33.224205
 86.419099  -32.453464
 88.228253  -31.664368
 90.000000  -30.858605
 91.735330  -30.037793
 93.435285  -29.203488
 95.100937  -28.357183
 96.733377  -27.500313
 98.333704  -26.634254
 99.903016  -25.760325
101.442407  -24.879793
102.952957  -23.993866
104.435736  -23.103702
105.891798  -22.210399
107.322184  -21.315001
108.727919  -20.418494
110.110017  -19.521805
111.469478  -18.625797
112.807292  -17.731274
114.124438  -16.838971
115.421889  -15.949561
 73.042915  -35.832226
 75.080937  -35.192521
 77.079772  -34.524887
 79.039432  -33.831272
 80.960162  -33.113574
 82.842396  -32.373631
 84.686728  -31.613221
 86.493878  -30.834057
 88.264670  -30.037793
 90.000000  -29.226015
 91.700824  -28.400254
 93.368134  -27.561977
 95.002951  -26.712598
 96.606304  -25.853476
 98.179232  -24.985914
 99.722767  -24.111166
101.237939  -23.230432
102.725766  -22.344860
104.187253  -21.455549
105.623395  -20.563540
107.035174  -19.669823
108.423560  -18.775331
109.789513  -17.880938
111.133984  -16.987459
112.457915  -16.095649
113.762243  -15.206199
115.047899  -14.319735
116.315811  -13.436819
 73.419239  -34.289266
 75.408414  -33.632136
 77.360006  -32.948901
 79.274138  -32.241394
 81.151127  -31.511399
 82.991457  -30.760645
 84.795745  -29.990803
 86.564715  -29.203488
 88.299176  -28.400254
 90.000000  -27.582600
 91.668103  -26.751970
 93.304434  -25.909755
 94.909960  -25.057293
 96.485657  -24.195871
 98.032504  -23.326729
 99.551477  -22.451055
101.043543  -21.569991
102.509664  -20.684628
103.950789  -19.796008
105.367856  -18.905122
106.761795  -18.012907
108.133527  -17.120245
109.483964  -16.227964
110.814014  -15.336832
112.124576  -14.447558
113.416549  -13.560789
114.690830  -12.677110
115.948312  -11.797044
117.189891  -10.921049
 71.796927  -33.379385
 73.775810  -32.731778
 75.718655  -32.058019
 77.625475  -31.359874
 79.496480  -30.639067
 81.332048  -29.897275
 83.132698  -29.136122
 84.899063  -28.357183
 86.631866  -27.561977
