# Geodesic pattern 30 class 2 npts 27002 area_per_point= 1.528
# From geodesic_tiling_pattern_npts27002.txt
# As generated using instruction from http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# Further instructions on generation are available at: https://github.com/SSantosLab/desgw-map/wiki/DECam-Tiling-for-HSC
# RA            DEC
234.368000   23.472500
232.880000   23.717100
231.393000   23.943100
229.906000   24.150300
228.420000   24.338600
226.935000   24.508100
225.453000   24.658500
223.974000   24.790100
222.499000   24.902800
221.027000   24.996700
219.561000   25.071900
218.100000   25.128600
216.645000   25.166900
215.197000   25.187000
213.757000   25.189100
212.325000   25.173500
210.901000   25.140400
209.487000   25.090100
208.083000   25.023000
206.689000   24.939300
205.306000   24.839500
203.934000   24.723800
202.574000   24.592600
201.226000   24.446400
243.634000   20.429200
242.168000   20.777800
240.699000   21.109500
239.227000   21.424100
237.754000   21.721300
236.280000   22.000900
234.805000   22.262500
233.329000   22.506000
231.854000   22.731400
230.379000   22.938300
228.905000   23.126800
227.433000   23.296800
225.964000   23.448200
224.498000   23.581100
223.035000   23.695500
221.576000   23.791400
220.122000   23.869000
218.674000   23.928400
217.231000   23.969700
215.795000   23.993100
214.367000   23.998700
212.947000   23.986900
211.535000   23.957900
210.132000   23.911900
208.739000   23.849300
207.356000   23.770300
205.983000   23.675300
204.622000   23.564700
203.272000   23.438700
244.002000   19.243600
242.545000   19.587900
241.085000   19.916000
239.624000   20.227300
238.161000   20.521800
236.698000   20.799000
235.233000   21.058900
233.769000   21.301000
232.305000   21.525400
230.841000   21.731800
229.379000   21.920200
227.919000   22.090400
226.462000   22.242500
225.007000   22.376500
223.556000   22.492200
222.109000   22.589900
220.667000   22.669500
219.230000   22.731300
217.799000   22.775200
216.375000   22.801500
214.958000   22.810400
213.549000   22.802100
212.148000   22.776800
210.756000   22.734700
209.373000   22.676300
208.001000   22.601600
206.638000   22.511100
205.287000   22.405200
242.918000   18.405800
241.467000   18.729900
240.015000   19.037800
238.562000   19.329300
237.108000   19.604000
235.654000   19.861700
234.199000   20.102300
232.746000   20.325400
231.293000   20.531000
229.842000   20.719000
228.393000   20.889300
226.947000   21.041700
225.503000   21.176400
224.063000   21.293200
222.627000   21.392300
221.196000   21.473700
219.771000   21.537500
218.351000   21.583800
216.937000   21.612800
215.531000   21.624500
214.132000   21.619400
212.742000   21.597400
211.360000   21.559000
209.988000   21.504300
208.625000   21.433700
207.272000   21.347400
243.286000   17.231500
241.844000   17.551400
240.400000   17.855600
238.956000   18.143800
237.511000   18.415800
236.066000   18.671200
234.622000   18.909900
233.178000   19.131600
231.736000   19.336200
230.295000   19.523500
228.856000   19.693500
227.420000   19.846100
225.987000   19.981200
224.557000   20.098800
223.132000   20.199100
221.711000   20.281900
220.296000   20.347500
218.886000   20.395800
217.483000   20.427100
216.087000   20.441500
214.698000   20.439200
213.318000   20.420300
211.945000   20.385200
210.582000   20.334000
209.229000   20.267100
242.217000   16.380500
240.781000   16.680800
239.345000   16.965600
237.908000   17.234600
236.472000   17.487500
235.037000   17.724000
233.602000   17.944100
232.169000   18.147400
230.738000   18.333800
229.308000   18.503300
227.882000   18.655700
226.458000   18.791000
225.039000   18.909300
223.623000   19.010400
222.212000   19.094400
220.807000   19.161500
219.407000   19.211600
218.013000   19.245000
216.627000   19.261700
215.247000   19.261900
213.876000   19.245900
212.513000   19.213700
211.159000   19.165800
242.585000   15.217300
241.157000   15.513500
239.728000   15.794600
238.300000   16.060400
236.872000   16.310600
235.445000   16.544800
234.019000   16.762900
232.594000   16.964700
231.171000   17.150100
229.751000   17.318800
228.334000   17.470900
226.919000   17.606200
225.509000   17.724700
224.102000   17.826500
222.701000   17.911500
221.304000   17.979800
219.913000   18.031400
218.529000   18.066600
217.151000   18.085400
215.780000   18.087900
214.418000   18.074400
213.063000   18.045000
241.529000   14.353600
240.107000   14.631000
238.686000   14.893400
237.265000   15.140600
235.846000   15.372300
234.428000   15.588400
233.011000   15.788500
231.597000   15.972500
230.185000   16.140300
228.776000   16.291800
227.370000   16.426800
225.968000   16.545500
224.570000   16.647600
223.176000   16.733300
221.788000   16.802700
220.406000   16.855600
219.030000   16.892300
217.660000   16.912900
216.298000   16.917500
214.943000   16.906300
241.897000   13.201300
240.482000   13.474600
239.067000   13.733500
237.653000   13.977600
236.241000   14.206600
234.830000   14.420400
233.421000   14.618600
232.014000   14.801100
230.610000   14.967800
229.208000   15.118500
227.810000   15.253100
226.416000   15.371600
225.026000   15.474000
223.641000   15.560200
222.261000   15.630300
220.886000   15.684400
219.518000   15.722400
218.156000   15.744600
216.801000   15.751100
240.852000   12.325600
239.444000   12.580800
238.036000   12.821600
236.630000   13.047800
235.226000   13.259100
233.824000   13.455300
232.424000   13.636100
231.027000   13.801400
229.633000   13.951200
228.242000   14.085200
226.855000   14.203400
225.472000   14.305800
224.094000   14.392300
222.721000   14.463000
221.354000   14.518000
219.993000   14.557200
218.638000   14.580800
241.220000   11.183900
239.816000   11.435200
238.415000   11.672600
237.015000   11.895800
235.617000   12.104500
234.221000   12.298500
232.827000   12.477500
231.436000   12.641300
230.049000   12.789900
228.665000   12.923200
227.284000   13.040900
225.908000   13.143100
224.537000   13.229800
223.171000   13.301000
221.810000   13.356600
220.456000   13.396800
240.185000   10.296800
238.789000   10.530700
237.394000   10.750700
236.002000   10.956700
234.611000   11.148300
233.224000   11.325300
231.839000   11.487500
230.457000   11.634900
229.079000   11.767100
227.705000   11.884300
226.335000   11.986200
224.970000   12.072900
223.610000   12.144300
222.256000   12.200400
240.551000    9.165520
239.159000    9.395690
237.769000    9.612480
236.382000    9.815560
234.997000   10.004700
233.614000   10.179600
232.235000   10.340100
230.859000   10.486000
229.486000   10.617200
228.118000   10.733600
226.753000   10.835000
225.394000   10.921600
224.040000   10.993100
239.526000    8.267610
238.140000    8.481030
236.757000    8.681150
235.377000    8.867680
233.999000    9.040370
232.625000    9.199000
231.253000    9.343400
229.886000    9.473400
228.522000    9.588890
227.163000    9.689790
225.809000    9.776020
239.889000    7.146360
238.508000    7.356330
237.129000    7.553390
235.752000    7.737230
234.379000    7.907610
233.009000    8.064280
231.642000    8.207040
230.279000    8.335750
228.920000    8.450260
227.566000    8.550470
238.872000    6.238280
237.496000    6.432200
236.124000    6.613290
234.754000    6.781260
233.388000    6.935880
232.025000    7.076940
230.666000    7.204260
229.311000    7.317690
239.233000    5.126770
237.861000    5.317490
236.491000    5.495750
235.125000    5.661260
233.762000    5.813770
232.403000    5.953040
231.047000    6.078900
238.222000    4.209140
236.855000    4.384530
235.492000    4.547530
234.132000    4.697860
232.775000    4.835300
238.580000    3.107020
237.216000    3.279500
235.855000    3.439940
234.497000    3.588070
237.574000    2.180520
236.215000    2.338380
237.929000    1.087410
122.861000    0.000000
124.010000    0.000000
124.581000   -1.242370
124.581000    1.242370
125.166000    0.000000
125.740000   -1.241910
126.304000   -2.483180
125.740000    1.241910
126.328000    0.000000
126.906000   -1.241300
127.473000   -2.481800
128.030000   -3.721320
126.304000    2.483180
126.906000    1.241300
127.497000    0.000000
128.078000   -1.240540
128.649000   -2.480150
129.210000   -3.718610
129.762000   -4.955700
127.473000    2.481800
128.078000    1.240540
128.673000    0.000000
129.257000   -1.239650
129.832000   -2.478210
130.397000   -3.715470
130.954000   -4.951210
131.501000   -6.185190
128.030000    3.721320
128.649000    2.480150
129.257000    1.239650
129.856000    0.000000
130.444000   -1.238610
131.023000   -2.475990
131.592000   -3.711910
132.153000   -4.946160
132.705000   -6.178480
133.248000   -7.408630
129.210000    3.718610
129.832000    2.478210
130.444000    1.238610
131.045000    0.000000
131.638000   -1.237430
132.220000   -2.473480
132.794000   -3.707930
133.359000   -4.940540
133.916000   -6.171070
134.465000   -7.399260
135.006000   -8.624850
129.762000    4.955700
130.397000    3.715470
131.023000    2.475990
131.638000    1.237430
132.243000    0.000000
132.839000   -1.236110
133.425000   -2.470690
134.004000   -3.703510
134.573000   -4.934330
135.135000   -6.162920
135.689000   -7.389020
136.236000   -8.612370
136.776000   -9.832680
130.954000    4.951210
131.592000    3.711910
132.220000    2.473480
132.839000    1.236110
133.447000    0.000000
134.047000   -1.234640
134.638000   -2.467600
135.221000   -3.698640
135.795000   -4.927530
136.362000   -6.154030
136.922000   -7.377880
137.474000   -8.598820
138.020000   -9.816580
138.559000  -11.030900
131.501000    6.185190
132.153000    4.946160
132.794000    3.707930
133.425000    2.470690
134.047000    1.234640
134.660000    0.000000
135.263000   -1.233020
135.858000   -2.464200
136.445000   -3.693310
137.025000   -4.920120
137.597000   -6.144370
138.161000   -7.365810
138.720000   -8.584180
139.272000   -9.799220
139.817000  -11.010700
140.357000  -12.218200
132.705000    6.178480
133.359000    4.940540
134.004000    3.703510
134.638000    2.467600
135.263000    1.233020
135.879000    0.000000
136.487000   -1.231250
137.086000   -2.460500
137.678000   -3.687520
138.262000   -4.912070
138.839000   -6.133910
139.409000   -7.352780
139.973000   -8.568420
140.531000   -9.780570
141.083000  -10.989000
141.630000  -12.193300
142.172000  -13.393400
133.248000    7.408630
133.916000    6.171070
134.573000    4.934330
135.221000    3.698640
135.858000    2.464200
136.487000    1.231250
137.107000    0.000000
137.718000   -1.229320
138.322000   -2.456480
138.918000   -3.681250
139.507000   -4.903380
140.089000   -6.122630
140.665000   -7.338750
141.234000   -8.551490
141.799000   -9.760570
142.357000  -10.965700
142.911000  -12.166700
143.460000  -13.363300
144.005000  -14.555100
134.465000    7.399260
135.135000    6.162920
135.795000    4.927530
136.445000    3.693310
137.086000    2.460500
137.718000    1.229320
138.341000    0.000000
138.957000   -1.227230
139.565000   -2.452130
140.165000   -3.674480
140.759000   -4.894020
141.346000   -6.110510
141.928000   -7.323710
142.503000   -8.533350
143.074000   -9.739170
143.639000  -10.940900
144.200000  -12.138300
144.756000  -13.331200
145.309000  -14.519100
145.858000  -15.702000
135.006000    8.624850
135.689000    7.389020
136.362000    6.154030
137.025000    4.920120
137.678000    3.687520
138.322000    2.456480
138.957000    1.227230
139.584000    0.000000
140.203000   -1.224970
140.815000   -2.447450
141.420000   -3.667200
142.019000   -4.883970
142.612000   -6.097520
143.198000   -7.307600
143.780000   -8.513960
144.357000   -9.716340
144.929000  -10.914500
145.496000  -12.108100
146.060000  -13.297000
146.620000  -14.480900
147.177000  -15.659500
147.731000  -16.832600
136.236000    8.612370
136.922000    7.377880
137.597000    6.144370
138.262000    4.912070
138.918000    3.681250
139.565000    2.452130
140.203000    1.224970
140.834000    0.000000
141.457000   -1.222550
142.074000   -2.442420
142.683000   -3.659390
143.287000   -4.873210
143.884000   -6.083640
144.477000   -7.290410
145.064000   -8.493290
145.647000   -9.692020
146.226000  -10.886300
146.800000  -12.076000
147.371000  -13.260800
147.939000  -14.440400
148.504000  -15.614500
149.067000  -16.783100
149.627000  -17.945700
136.776000    9.832680
137.474000    8.598820
138.161000    7.365810
138.839000    6.133910
139.507000    4.903380
140.165000    3.674480
140.815000    2.447450
141.457000    1.222550
142.092000    0.000000
142.719000   -1.219940
143.339000   -2.437040
143.954000   -3.651050
144.562000   -4.861730
145.165000   -6.068830
145.763000   -7.272100
146.356000   -8.471300
146.945000   -9.666170
147.530000  -10.856500
148.112000  -12.041900
148.690000  -13.222300
149.266000  -14.397400
149.839000  -15.566900
150.410000  -16.730600
150.980000  -17.888300
151.548000  -19.039700
138.020000    9.816580
138.720000    8.584180
139.409000    7.352780
140.089000    6.122630
140.759000    4.894020
141.420000    3.667200
142.074000    2.442420
142.719000    1.219940
143.357000    0.000000
143.988000   -1.217160
144.613000   -2.431290
145.231000   -3.642150
145.845000   -4.849490
146.453000   -6.053070
147.056000   -7.252630
147.655000   -8.447940
148.250000   -9.638740
148.842000  -10.824800
149.431000  -12.005800
150.016000  -13.181600
150.600000  -14.351900
151.181000  -15.516500
151.761000  -16.675100
152.339000  -17.827600
152.917000  -18.973600
153.494000  -20.113100
138.559000   11.030900
139.272000    9.799220
139.973000    8.568420
140.665000    7.338750
141.346000    6.110510
142.019000    4.883970
142.683000    3.659390
143.339000    2.437040
143.988000    1.217160
144.629000    0.000000
145.264000   -1.214190
145.893000   -2.425160
146.517000   -3.632670
147.135000   -4.836470
147.748000   -6.036320
148.357000   -7.231970
148.962000   -8.423180
149.563000   -9.609690
150.161000  -10.791300
150.757000  -11.967600
151.350000  -13.138600
151.941000  -14.303900
152.530000  -15.463300
153.119000  -16.616600
153.706000  -17.763500
154.293000  -18.903900
154.879000  -20.037600
155.466000  -21.164400
139.817000   11.010700
140.531000    9.780570
141.234000    8.551490
141.928000    7.323710
142.612000    6.097520
143.287000    4.873210
143.954000    3.651050
144.613000    2.431290
145.264000    1.214190
145.910000    0.000000
146.548000   -1.211030
147.181000   -2.418640
147.809000   -3.622600
148.432000   -4.822660
149.050000   -6.018580
149.664000   -7.210090
150.275000   -8.396970
150.883000   -9.578960
151.488000  -10.755800
152.090000  -11.927300
152.690000  -13.093200
153.289000  -14.253200
153.887000  -15.407200
154.483000  -16.554900
155.079000  -17.696100
155.676000  -18.830500
156.272000  -19.958100
156.869000  -21.078600
157.467000  -22.191900
140.357000   12.218200
141.083000   10.989000
141.799000    9.760570
142.503000    8.533350
143.198000    7.307600
143.884000    6.083640
144.562000    4.861730
145.231000    3.642150
145.893000    2.425160
146.548000    1.211030
147.197000    0.000000
147.839000   -1.207670
148.477000   -2.411730
149.109000   -3.611930
149.736000   -4.808040
150.360000   -5.999790
150.979000   -7.186950
151.596000   -8.369280
152.210000   -9.546520
152.821000  -10.718400
153.430000  -11.884800
154.038000  -13.045300
154.644000  -14.199900
155.249000  -15.348100
155.855000  -16.489900
156.459000  -17.625100
157.065000  -18.753300
157.671000  -19.874500
158.278000  -20.988500
158.886000  -22.095100
159.497000  -23.194100
141.630000   12.193300
142.357000   10.965700
143.074000    9.739170
143.780000    8.513960
144.477000    7.290410
145.165000    6.068830
145.845000    4.849490
146.517000    3.632670
147.181000    2.418640
147.839000    1.207670
148.491000    0.000000
149.138000   -1.204110
149.779000   -2.404400
150.415000   -3.600640
151.048000   -4.792570
151.676000   -5.979950
152.301000   -7.162520
152.923000   -8.340060
153.543000   -9.512310
154.161000  -10.679000
154.777000  -11.840000
155.392000  -12.995000
156.005000  -14.143700
156.619000  -15.286000
157.232000  -16.421600
157.846000  -17.550400
158.460000  -18.672200
159.076000  -19.786700
159.693000  -20.893800
160.312000  -21.993400
160.933000  -23.085300
161.557000  -24.169400
142.172000   13.393400
142.911000   12.166700
143.639000   10.940900
144.357000    9.716340
145.064000    8.493290
145.763000    7.272100
146.453000    6.053070
147.135000    4.836470
147.809000    3.622600
148.477000    2.411730
149.138000    1.204110
149.793000    0.000000
150.443000   -1.200340
151.088000   -2.396660
151.729000   -3.588710
152.366000   -4.776240
152.999000   -5.959010
153.630000   -7.136770
154.258000   -8.309280
154.884000   -9.476290
155.508000  -10.637600
156.130000  -11.792900
156.752000  -12.942000
157.373000  -14.084700
157.995000  -15.220700
158.616000  -16.349900
159.238000  -17.472100
159.862000  -18.587000
160.487000  -19.694600
161.113000  -20.794500
161.743000  -21.886800
162.375000  -22.971100
163.010000  -24.047600
163.649000  -25.115900
143.460000   13.363300
144.200000   12.138300
144.929000   10.914500
145.647000    9.692020
146.356000    8.471300
147.056000    7.252630
147.748000    6.036320
148.432000    4.822660
149.109000    3.611930
149.779000    2.404400
150.443000    1.200340
151.102000    0.000000
151.755000   -1.196360
152.405000   -2.388480
153.050000   -3.576120
153.691000   -4.759030
154.330000   -5.936960
154.965000   -7.109660
155.599000   -8.276890
156.231000   -9.438420
156.861000  -10.594000
157.490000  -11.743400
158.119000  -12.886400
158.748000  -14.022800
159.377000  -15.152300
160.006000  -16.274800
160.637000  -17.390000
161.269000  -18.497800
161.903000  -19.598000
162.540000  -20.690500
163.179000  -21.775100
163.821000  -22.851600
164.468000  -23.920000
165.118000  -24.980200
165.773000  -26.032000
144.005000   14.555100
144.756000   13.331200
145.496000   12.108100
146.226000   10.886300
146.945000    9.666170
147.655000    8.447940
148.357000    7.231970
149.050000    6.018580
149.736000    4.808040
150.415000    3.600640
151.088000    2.396660
151.755000    1.196360
152.417000    0.000000
153.075000   -1.192160
153.728000   -2.379860
154.377000   -3.562870
155.023000   -4.740910
155.666000   -5.913760
156.307000   -7.081160
156.946000   -8.242870
157.584000   -9.398650
158.220000  -10.548300
158.856000  -11.691500
159.492000  -12.828100
160.128000  -13.957800
160.765000  -15.080500
161.402000  -16.196000
162.041000  -17.304000
162.682000  -18.404400
163.325000  -19.497000
163.971000  -20.581600
164.620000  -21.658200
165.273000  -22.726600
165.930000  -23.786600
166.591000  -24.838200
167.257000  -25.881400
167.930000  -26.915900
145.309000   14.519100
146.060000   13.297000
146.800000   12.076000
147.530000   10.856500
148.250000    9.638740
148.962000    8.423180
149.664000    7.210090
150.360000    5.999790
151.048000    4.792570
151.729000    3.588710
152.405000    2.388480
153.075000    1.192160
153.740000    0.000000
154.401000   -1.187740
155.057000   -2.370790
155.711000   -3.548920
156.361000   -4.721870
157.010000   -5.889390
157.656000   -7.051230
158.300000   -8.207160
158.944000   -9.356930
159.586000  -10.500300
160.229000  -11.637100
160.871000  -12.767000
161.514000  -13.889800
162.158000  -15.005400
162.804000  -16.113600
163.451000  -17.214000
164.100000  -18.306700
164.753000  -19.391300
165.408000  -20.467800
166.066000  -21.536100
166.729000  -22.595900
167.396000  -23.647200
168.068000  -24.690000
168.746000  -25.724000
169.430000  -26.749400
170.120000  -27.765900
145.858000   15.702000
146.620000   14.480900
147.371000   13.260800
148.112000   12.041900
148.842000   10.824800
149.563000    9.609690
150.275000    8.396970
150.979000    7.186950
151.676000    5.979950
152.366000    4.776240
153.050000    3.576120
153.728000    2.379860
154.401000    1.187740
155.069000    0.000000
155.733000   -1.183080
156.394000   -2.361260
157.051000   -3.534270
157.706000   -4.701870
158.359000   -5.863810
159.010000   -7.019840
159.660000   -8.169720
160.309000   -9.313210
160.958000  -10.450100
161.607000  -11.580100
162.256000  -12.703100
162.906000  -13.818700
163.558000  -14.926900
164.211000  -16.027400
164.866000  -17.120000
165.524000  -18.204600
166.185000  -19.281000
166.849000  -20.349000
167.517000  -21.408600
168.190000  -22.459500
168.867000  -23.501800
169.549000  -24.535300
170.238000  -25.559900
170.933000  -26.575600
171.634000  -27.582300
172.344000  -28.580100
147.177000   15.659500
147.939000   14.440400
148.690000   13.222300
149.431000   12.005800
150.161000   10.791300
150.883000    9.578960
151.596000    8.369280
152.301000    7.162520
152.999000    5.959010
153.691000    4.759030
154.377000    3.562870
155.057000    2.370790
155.733000    1.183080
156.404000    0.000000
157.072000   -1.178200
157.736000   -2.351250
158.398000   -3.518900
159.057000   -4.680900
159.715000   -5.837000
160.371000   -6.986950
161.026000   -8.130510
161.681000   -9.267450
162.336000  -10.397500
162.991000  -11.520500
163.647000  -12.636200
164.304000  -13.744400
164.962000  -14.844800
165.623000  -15.937400
166.286000  -17.021800
166.952000  -18.098000
167.622000  -19.165800
168.295000  -20.225000
168.972000  -21.275500
169.654000  -22.317300
170.341000  -23.350100
171.034000  -24.374000
171.733000  -25.388800
172.439000  -26.394500
173.151000  -27.391100
173.872000  -28.378500
174.601000  -29.356700
147.731000   16.832600
148.504000   15.614500
149.266000   14.397400
150.016000   13.181600
150.757000   11.967600
151.488000   10.755800
152.210000    9.546520
152.923000    8.340060
153.630000    7.136770
154.330000    5.936960
155.023000    4.740910
155.711000    3.548920
156.394000    2.361260
157.072000    1.178200
157.746000    0.000000
158.417000   -1.173070
159.086000   -2.340750
159.751000   -3.502780
160.415000   -4.658930
161.077000   -5.808920
161.738000   -6.952530
162.399000   -8.089500
163.059000   -9.219590
163.719000  -10.342600
164.381000  -11.458300
165.043000  -12.566400
165.707000  -13.666700
166.373000  -14.759100
167.041000  -15.843400
167.712000  -16.919400
168.386000  -17.986800
169.063000  -19.045600
169.745000  -20.095700
170.431000  -21.136900
171.122000  -22.169000
171.819000  -23.192100
172.522000  -24.206000
173.231000  -25.210700
173.947000  -26.206000
174.671000  -27.192100
175.402000  -28.168700
176.143000  -29.136100
176.893000  -30.094000
149.067000   16.783100
149.839000   15.566900
150.600000   14.351900
151.350000   13.138600
152.090000   11.927300
152.821000   10.718400
153.543000    9.512310
154.258000    8.309280
154.965000    7.109660
155.666000    5.913760
156.361000    4.721870
157.051000    3.534270
157.736000    2.351250
158.417000    1.173070
159.095000    0.000000
159.769000   -1.167690
160.441000   -2.329750
161.110000   -3.485910
161.778000   -4.635930
162.445000   -5.779550
163.111000   -6.916530
163.777000   -8.046620
164.442000   -9.169580
165.109000  -10.285200
165.776000  -11.393200
166.445000  -12.493500
167.115000  -13.585700
167.788000  -14.669800
168.463000  -15.745400
169.141000  -16.812500
169.823000  -17.870900
170.509000  -18.920500
171.199000  -19.961000
171.894000  -20.992400
172.594000  -22.014700
173.300000  -23.027600
174.012000  -24.031100
174.731000  -25.025300
175.457000  -26.009900
176.191000  -26.985000
176.934000  -27.950600
177.685000  -28.906600
178.446000  -29.853100
179.218000  -30.790100
149.627000   17.945700
150.410000   16.730600
151.181000   15.516500
151.941000   14.303900
152.690000   13.093200
153.430000   11.884800
154.161000   10.679000
154.884000    9.476290
155.599000    8.276890
156.307000    7.081160
157.010000    5.889390
157.706000    4.701870
158.398000    3.518900
159.086000    2.340750
159.769000    1.167690
160.449000    0.000000
161.127000   -1.162060
161.802000   -2.318240
162.476000   -3.468260
163.148000   -4.611880
163.819000   -5.748850
164.490000   -6.878910
165.160000   -8.001830
165.831000   -9.117360
166.503000  -10.225300
167.177000  -11.325400
167.851000  -12.417400
168.528000  -13.501200
169.208000  -14.576600
169.890000  -15.643300
170.576000  -16.701200
171.266000  -17.750200
171.959000  -18.790100
172.657000  -19.820700
173.361000  -20.842100
174.070000  -21.854000
174.784000  -22.856400
175.506000  -23.849200
176.234000  -24.832400
176.970000  -25.806000
177.714000  -26.769800
178.467000  -27.723900
179.228000  -28.668300
150.980000   17.888300
151.761000   16.675100
152.530000   15.463300
153.289000   14.253200
154.038000   13.045300
154.777000   11.840000
155.508000   10.637600
156.231000    9.438420
156.946000    8.242870
157.656000    7.051230
158.359000    5.863810
159.057000    4.680900
159.751000    3.502780
160.441000    2.329750
161.127000    1.162060
161.810000    0.000000
162.491000   -1.156170
163.169000   -2.306200
163.847000   -3.449810
164.523000   -4.586750
165.198000   -5.716780
165.874000   -6.839630
166.550000   -7.955070
167.226000   -9.062870
167.903000  -10.162800
168.582000  -11.254600
169.263000  -12.338100
169.947000  -13.413100
170.633000  -14.479400
171.322000  -15.536900
172.015000  -16.585300
172.712000  -17.624500
173.413000  -18.654300
174.119000  -19.674800
174.831000  -20.685600
175.548000  -21.686900
176.272000  -22.678400
177.002000  -23.660100
177.739000  -24.632000
178.484000  -25.594100
179.238000  -26.546200
151.548000   19.039700
152.339000   17.827600
153.119000   16.616600
153.887000   15.407200
154.644000   14.199900
155.392000   12.995000
156.130000   11.792900
156.861000   10.594000
157.584000    9.398650
158.300000    8.207160
159.010000    7.019840
159.715000    5.837000
160.415000    4.658930
161.110000    3.485910
161.802000    2.318240
162.491000    1.156170
163.177000    0.000000
163.861000   -1.150020
164.543000   -2.293620
165.224000   -3.430540
165.904000   -4.560520
166.584000   -5.683300
167.264000   -6.798640
167.944000   -7.906300
168.626000   -9.006040
169.309000  -10.097600
169.993000  -11.180900
170.680000  -12.255500
171.370000  -13.321400
172.062000  -14.378300
172.758000  -15.426100
173.458000  -16.464600
174.162000  -17.493600
174.871000  -18.513100
175.585000  -19.522900
176.304000  -20.523000
177.029000  -21.513100
177.761000  -22.493400
178.500000  -23.463600
179.246000  -24.423800
152.917000   18.973600
153.706000   17.763500
154.483000   16.554900
155.249000   15.348100
156.005000   14.143700
156.752000   12.942000
157.490000   11.743400
158.220000   10.548300
158.944000    9.356930
159.660000    8.169720
160.371000    6.986950
161.077000    5.808920
161.778000    4.635930
162.476000    3.468260
163.169000    2.306200
163.861000    1.150020
164.549000    0.000000
165.236000   -1.143590
165.922000   -2.280490
166.606000   -3.410420
167.290000   -4.533140
167.974000   -5.648380
168.659000   -6.755900
169.344000   -7.855460
170.031000   -8.946810
170.719000  -10.029700
171.409000  -11.104000
172.102000  -12.169500
172.798000  -13.225900
173.496000  -14.273000
174.199000  -15.310800
174.905000  -16.339000
175.616000  -17.357600
176.332000  -18.366300
177.053000  -19.365100
177.780000  -20.353900
178.513000  -21.332600
179.253000  -22.301100
153.494000   20.113100
154.293000   18.903900
155.079000   17.696100
155.855000   16.489900
156.619000   15.286000
157.373000   14.084700
158.119000   12.886400
158.856000   11.691500
159.586000   10.500300
160.309000    9.313210
161.026000    8.130510
161.738000    6.952530
162.445000    5.779550
163.148000    4.611880
163.847000    3.449810
164.543000    2.293620
165.236000    1.143590
165.928000    0.000000
166.617000   -1.136880
167.306000   -2.266780
167.994000   -3.389440
168.682000   -4.504580
169.371000   -5.611970
170.060000   -6.711350
170.750000   -7.802470
171.441000   -8.885100
172.134000   -9.959020
172.830000  -11.024000
173.528000  -12.079900
174.230000  -13.126400
174.935000  -14.163500
175.644000  -15.190800
176.357000  -16.208400
177.074000  -17.216000
177.797000  -18.213600
178.525000  -19.201000
179.259000  -20.178100
154.879000   20.037600
155.676000   18.830500
156.459000   17.625100
157.232000   16.421600
157.995000   15.220700
158.748000   14.022800
159.492000   12.828100
160.229000   11.637100
160.958000   10.450100
161.681000    9.267450
162.399000    8.089500
163.111000    6.916530
163.819000    5.748850
164.523000    4.586750
165.224000    3.430540
165.922000    2.280490
166.617000    1.136880
167.311000    0.000000
168.004000   -1.129880
168.696000   -2.252490
169.388000   -3.367550
170.080000   -4.474820
170.772000   -5.574030
171.465000   -6.664920
172.160000   -7.747270
172.856000   -8.820840
173.555000   -9.885390
174.255000  -10.940700
174.959000  -11.986600
175.666000  -13.023000
176.377000  -14.049500
177.092000  -15.066100
177.811000  -16.072600
178.536000  -17.068900
179.265000  -18.054900
155.466000   21.164400
156.272000   19.958100
157.065000   18.753300
157.846000   17.550400
158.616000   16.349900
159.377000   15.152300
160.128000   13.957800
160.871000   12.767000
161.607000   11.580100
162.336000   10.397500
163.059000    9.219590
163.777000    8.046620
164.490000    6.878910
165.198000    5.716780
165.904000    4.560520
166.606000    3.410420
167.306000    2.266780
168.004000    1.129880
168.701000    0.000000
169.397000   -1.122580
170.092000   -2.237590
170.787000   -3.344750
171.482000   -4.443810
172.179000   -5.534500
172.876000   -6.616570
173.575000   -7.689790
174.276000   -8.753930
174.979000   -9.808750
175.685000  -10.854000
176.394000  -11.889600
177.107000  -12.915300
177.824000  -13.930900
178.544000  -14.936400
179.270000  -15.931400
156.869000   21.078600
157.671000   19.874500
158.460000   18.672200
159.238000   17.472100
160.006000   16.274800
160.765000   15.080500
161.514000   13.889800
162.256000   12.703100
162.991000   11.520500
163.719000   10.342600
164.442000    9.169580
165.160000    8.001830
165.874000    6.839630
166.584000    5.683300
167.290000    4.533140
167.994000    3.389440
168.696000    2.252490
169.397000    1.122580
170.096000    0.000000
170.794000   -1.114970
171.493000   -2.222060
172.191000   -3.320990
172.890000   -4.411500
173.590000   -5.493330
174.292000   -6.566230
174.995000   -7.629960
175.701000   -8.684280
176.409000   -9.728990
177.120000  -10.763900
177.834000  -11.788700
178.552000  -12.803400
179.274000  -13.807700
157.467000   22.191900
158.278000   20.988500
159.076000   19.786700
159.862000   18.587000
160.637000   17.390000
161.402000   16.196000
162.158000   15.005400
162.906000   13.818700
163.647000   12.636200
164.381000   11.458300
165.109000   10.285200
165.831000    9.117360
166.550000    7.955070
167.264000    6.798640
167.974000    5.648380
168.682000    4.504580
169.388000    3.367550
170.092000    2.237590
170.794000    1.114970
171.496000    0.000000
172.197000   -1.107050
172.899000   -2.205890
173.600000   -3.296250
174.303000   -4.377860
175.007000   -5.450470
